date,抽稀值,值
2024-05-27 20:12:41,434.487946,436.1235
2024-05-27 20:12:36,434.487946,434.08963
2024-05-27 20:12:31,434.487946,430.913269
2024-05-27 20:12:26,434.487946,436.606842
2024-05-27 20:12:21,434.487946,432.472168
2024-05-27 20:12:16,434.487946,438.645
2024-05-27 20:12:11,434.487946,432.434021
2024-05-27 20:12:06,434.487946,433.6343
2024-05-27 20:12:01,434.487946,435.459045
2024-05-27 20:11:56,435.897949,435.897949
2024-05-27 20:11:51,435.897949,431.540253
2024-05-27 20:11:46,435.897949,432.6642
2024-05-27 20:11:41,435.897949,434.5736
2024-05-27 20:11:36,435.897949,434.316345
2024-05-27 20:11:31,435.897949,432.2906
2024-05-27 20:11:26,435.897949,429.319183
2024-05-27 20:11:21,435.897949,430.8038
2024-05-27 20:11:16,435.897949,431.2359
2024-05-27 20:11:11,435.897949,427.484131
2024-05-27 20:11:06,435.897949,435.693542
2024-05-27 20:11:01,435.897949,427.746582
2024-05-27 20:10:56,430.578766,430.578766
2024-05-27 20:10:51,430.578766,431.0107
2024-05-27 20:10:46,430.578766,427.5298
2024-05-27 20:10:41,430.578766,427.5407
2024-05-27 20:10:36,430.578766,427.176483
2024-05-27 20:10:31,430.578766,428.211151
2024-05-27 20:10:26,430.578766,428.580719
2024-05-27 20:10:21,430.578766,427.992676
2024-05-27 20:10:16,430.578766,429.1704
2024-05-27 20:10:11,430.578766,428.020752
2024-05-27 20:10:06,430.578766,428.0356
2024-05-27 20:10:01,430.578766,427.3583
2024-05-27 20:09:56,430.073669,430.073669
2024-05-27 20:09:51,430.073669,430.8877
2024-05-27 20:09:46,430.073669,424.911133
2024-05-27 20:09:41,430.073669,427.1309
2024-05-27 20:09:36,430.073669,426.257751
2024-05-27 20:09:31,430.073669,428.418518
2024-05-27 20:09:26,430.073669,429.338928
2024-05-27 20:09:21,430.073669,423.03125
2024-05-27 20:09:16,430.073669,422.894318
2024-05-27 20:09:11,430.073669,427.3569
2024-05-27 20:09:06,430.073669,426.238159
2024-05-27 20:09:01,430.073669,430.59375
2024-05-27 20:08:56,426.710541,426.710541
2024-05-27 20:08:51,426.710541,427.967834
2024-05-27 20:08:46,426.710541,426.5619
2024-05-27 20:08:41,426.710541,428.4284
2024-05-27 20:08:36,426.710541,423.723358
2024-05-27 20:08:31,426.710541,424.168457
2024-05-27 20:08:26,426.710541,427.0954
2024-05-27 20:08:21,426.710541,429.571075
2024-05-27 20:08:16,426.710541,429.416077
2024-05-27 20:08:11,426.710541,427.258057
2024-05-27 20:08:06,426.710541,433.952545
2024-05-27 20:08:01,426.710541,425.702545
2024-05-27 20:07:56,427.2977,427.2977
2024-05-27 20:07:51,427.2977,430.222015
2024-05-27 20:07:46,427.2977,429.9768
2024-05-27 20:07:41,427.2977,431.5241
2024-05-27 20:07:36,427.2977,432.6979
2024-05-27 20:07:31,427.2977,432.576233
2024-05-27 20:07:26,427.2977,433.791321
2024-05-27 20:07:21,427.2977,432.079834
2024-05-27 20:07:16,427.2977,433.562134
2024-05-27 20:07:11,427.2977,434.1935
2024-05-27 20:07:06,427.2977,433.9631
2024-05-27 20:07:01,427.2977,436.09256
2024-05-27 20:06:56,436.834717,436.834717
2024-05-27 20:06:51,436.834717,434.820251
2024-05-27 20:06:46,436.834717,431.66214
2024-05-27 20:06:41,436.834717,434.422729
2024-05-27 20:06:36,436.834717,434.815918
2024-05-27 20:06:31,436.834717,434.654053
2024-05-27 20:06:26,436.834717,432.6602
2024-05-27 20:06:21,436.834717,432.3567
2024-05-27 20:06:16,436.834717,435.335022
2024-05-27 20:06:11,436.834717,432.698853
2024-05-27 20:06:06,436.834717,431.56192
2024-05-27 20:06:01,436.834717,437.587921
2024-05-27 20:05:56,434.368927,434.368927
2024-05-27 20:05:51,434.368927,433.8081
2024-05-27 20:05:46,434.368927,431.2987
2024-05-27 20:05:41,434.368927,434.65802
2024-05-27 20:05:36,434.368927,433.502167
2024-05-27 20:05:31,434.368927,434.471436
2024-05-27 20:05:26,434.368927,431.10083
2024-05-27 20:05:21,434.368927,430.02887
2024-05-27 20:05:16,434.368927,432.310516
2024-05-27 20:05:11,434.368927,432.154877
2024-05-27 20:05:06,434.368927,428.3825
2024-05-27 20:05:01,434.368927,429.8897
2024-05-27 20:04:56,433.075653,433.075653
2024-05-27 20:04:51,433.075653,428.019257
2024-05-27 20:04:46,433.075653,428.0435
2024-05-27 20:04:41,433.075653,426.841553
2024-05-27 20:04:36,433.075653,428.149872
2024-05-27 20:04:31,433.075653,431.1795
2024-05-27 20:04:26,433.075653,428.316925
2024-05-27 20:04:21,433.075653,425.648132
2024-05-27 20:04:16,433.075653,427.3139
2024-05-27 20:04:11,433.075653,431.015259
2024-05-27 20:04:06,433.075653,427.510651
2024-05-27 20:04:01,433.075653,425.8306
2024-05-27 20:03:56,425.46225,425.46225
2024-05-27 20:03:51,425.46225,425.37616
2024-05-27 20:03:46,425.46225,424.652557
2024-05-27 20:03:41,425.46225,428.578766
2024-05-27 20:03:36,425.46225,430.7864
2024-05-27 20:03:31,425.46225,424.691254
2024-05-27 20:03:26,425.46225,424.8734
2024-05-27 20:03:21,425.46225,426.144043
2024-05-27 20:03:16,425.46225,426.978
2024-05-27 20:03:11,425.46225,425.485046
2024-05-27 20:03:06,425.46225,425.28125
2024-05-27 20:03:01,425.46225,425.406616
2024-05-27 20:02:56,425.682556,425.682556
2024-05-27 20:02:51,425.682556,427.975342
2024-05-27 20:02:46,425.682556,429.109833
2024-05-27 20:02:41,425.682556,431.95993
2024-05-27 20:02:36,425.682556,425.989716
2024-05-27 20:02:31,425.682556,424.511
2024-05-27 20:02:26,425.682556,429.267639
2024-05-27 20:02:21,425.682556,429.1554
2024-05-27 20:02:16,425.682556,430.012573
2024-05-27 20:02:11,425.682556,430.690948
2024-05-27 20:02:06,425.682556,429.107544
2024-05-27 20:02:01,425.682556,430.129059
2024-05-27 20:01:56,430.73703,430.73703
2024-05-27 20:01:51,430.73703,429.373657
2024-05-27 20:01:46,430.73703,427.7135
2024-05-27 20:01:41,430.73703,428.311035
2024-05-27 20:01:36,430.73703,429.7993
2024-05-27 20:01:31,430.73703,429.2478
2024-05-27 20:01:26,430.73703,428.1355
2024-05-27 20:01:21,430.73703,433.246033
2024-05-27 20:01:16,430.73703,433.141663
2024-05-27 20:01:11,430.73703,431.50473
2024-05-27 20:01:06,430.73703,429.385651
2024-05-27 20:01:01,430.73703,433.2052
2024-05-27 20:00:56,433.2632,433.2632
2024-05-27 20:00:51,433.2632,431.1096
2024-05-27 20:00:46,433.2632,431.4629
2024-05-27 20:00:41,433.2632,429.035645
2024-05-27 20:00:36,433.2632,432.2223
2024-05-27 20:00:31,433.2632,433.450378
2024-05-27 20:00:26,433.2632,430.177917
2024-05-27 20:00:21,433.2632,430.9826
2024-05-27 20:00:16,433.2632,434.595825
2024-05-27 20:00:11,433.2632,429.91748
2024-05-27 20:00:06,433.2632,430.614319
2024-05-27 20:00:01,433.2632,433.687042
2024-05-27 19:59:56,439.783234,439.783234
2024-05-27 19:59:51,439.783234,433.098053
2024-05-27 19:59:46,439.783234,433.789978
2024-05-27 19:59:41,439.783234,437.6396
2024-05-27 19:59:36,439.783234,438.1091
2024-05-27 19:59:31,439.783234,434.8416
2024-05-27 19:59:26,439.783234,431.576538
2024-05-27 19:59:21,439.783234,432.39743
2024-05-27 19:59:16,439.783234,436.693756
2024-05-27 19:59:11,439.783234,434.0451
2024-05-27 19:59:06,439.783234,435.860931
2024-05-27 19:59:01,439.783234,431.2899
2024-05-27 19:58:56,429.761658,429.761658
2024-05-27 19:58:51,429.761658,435.899048
2024-05-27 19:58:46,429.761658,436.135345
2024-05-27 19:58:41,429.761658,434.4685
2024-05-27 19:58:36,429.761658,430.34726
2024-05-27 19:58:31,429.761658,432.446472
2024-05-27 19:58:26,429.761658,428.759216
2024-05-27 19:58:21,429.761658,430.921539
2024-05-27 19:58:16,429.761658,432.202
2024-05-27 19:58:11,429.761658,434.6147
2024-05-27 19:58:06,429.761658,428.599457
2024-05-27 19:58:01,429.761658,428.5371
2024-05-27 19:57:56,428.518677,428.518677
2024-05-27 19:57:51,428.518677,430.359
2024-05-27 19:57:46,428.518677,426.669739
2024-05-27 19:57:41,428.518677,428.0348
2024-05-27 19:57:36,428.518677,425.958527
2024-05-27 19:57:31,428.518677,430.5998
2024-05-27 19:57:26,428.518677,432.122528
2024-05-27 19:57:21,428.518677,423.337341
2024-05-27 19:57:16,428.518677,420.879547
2024-05-27 19:57:11,428.518677,424.298035
2024-05-27 19:57:06,428.518677,424.815063
2024-05-27 19:57:01,428.518677,423.3426
2024-05-27 19:56:56,423.84906,423.84906
2024-05-27 19:56:51,423.84906,418.632355
2024-05-27 19:56:46,423.84906,425.611877
2024-05-27 19:56:41,423.84906,421.483643
2024-05-27 19:56:36,423.84906,422.589233
2024-05-27 19:56:31,423.84906,424.5707
2024-05-27 19:56:26,423.84906,420.412476
2024-05-27 19:56:21,423.84906,423.36
2024-05-27 19:56:16,423.84906,428.141
2024-05-27 19:56:11,423.84906,423.4798
2024-05-27 19:56:06,423.84906,423.570282
2024-05-27 19:56:01,423.84906,424.543365
2024-05-27 19:55:56,426.073761,426.073761
2024-05-27 19:55:51,426.073761,424.125275
2024-05-27 19:55:46,426.073761,424.175781
2024-05-27 19:55:41,426.073761,419.309021
2024-05-27 19:55:36,426.073761,418.15152
2024-05-27 19:55:31,426.073761,423.847626
2024-05-27 19:55:26,426.073761,429.0784
2024-05-27 19:55:21,426.073761,428.427765
2024-05-27 19:55:16,426.073761,431.831818
2024-05-27 19:55:11,426.073761,431.942139
2024-05-27 19:55:06,426.073761,428.057343
2024-05-27 19:55:01,426.073761,428.657837
2024-05-27 19:54:56,430.898834,430.898834
2024-05-27 19:54:51,430.898834,427.9597
2024-05-27 19:54:46,430.898834,428.9384
2024-05-27 19:54:41,430.898834,435.0433
2024-05-27 19:54:36,430.898834,436.271667
2024-05-27 19:54:31,430.898834,435.645264
2024-05-27 19:54:26,430.898834,432.957733
2024-05-27 19:54:21,430.898834,438.088654
2024-05-27 19:54:16,430.898834,436.0004
2024-05-27 19:54:11,430.898834,434.929352
2024-05-27 19:54:06,430.898834,441.470032
2024-05-27 19:54:01,430.898834,437.6368
2024-05-27 19:53:56,438.0203,438.0203
2024-05-27 19:53:51,438.0203,437.822662
2024-05-27 19:53:46,438.0203,438.7485
2024-05-27 19:53:41,438.0203,438.493378
2024-05-27 19:53:36,438.0203,440.437073
2024-05-27 19:53:31,438.0203,437.760864
2024-05-27 19:53:26,438.0203,441.825134
2024-05-27 19:53:21,438.0203,443.288
2024-05-27 19:53:16,438.0203,440.386047
2024-05-27 19:53:11,438.0203,435.523529
2024-05-27 19:53:06,438.0203,435.544464
2024-05-27 19:53:01,438.0203,439.5657
2024-05-27 19:52:56,437.78186,437.78186
2024-05-27 19:52:51,437.78186,438.652374
2024-05-27 19:52:46,437.78186,436.296143
2024-05-27 19:52:41,437.78186,434.615631
2024-05-27 19:52:36,437.78186,437.9679
2024-05-27 19:52:31,437.78186,431.312
2024-05-27 19:52:26,437.78186,431.018677
2024-05-27 19:52:21,437.78186,430.366547
2024-05-27 19:52:16,437.78186,430.317047
2024-05-27 19:52:11,437.78186,434.775482
2024-05-27 19:52:06,437.78186,430.11853
2024-05-27 19:52:01,437.78186,430.2908
2024-05-27 19:51:56,427.7838,427.7838
2024-05-27 19:51:51,427.7838,426.991058
2024-05-27 19:51:46,427.7838,431.1761
2024-05-27 19:51:41,427.7838,430.4042
2024-05-27 19:51:36,427.7838,427.347351
2024-05-27 19:51:31,427.7838,425.218536
2024-05-27 19:51:26,427.7838,426.365753
2024-05-27 19:51:21,427.7838,423.4146
2024-05-27 19:51:16,427.7838,424.340454
2024-05-27 19:51:11,427.7838,422.23053
2024-05-27 19:51:06,427.7838,423.363831
2024-05-27 19:51:01,427.7838,421.727661
2024-05-27 19:50:56,423.532,423.532
2024-05-27 19:50:51,423.532,421.670715
2024-05-27 19:50:46,423.532,424.1825
2024-05-27 19:50:41,423.532,423.80954
2024-05-27 19:50:36,423.532,420.883
2024-05-27 19:50:31,423.532,422.3761
2024-05-27 19:50:26,423.532,419.837769
2024-05-27 19:50:21,423.532,424.050781
2024-05-27 19:50:16,423.532,421.956482
2024-05-27 19:50:11,423.532,418.000122
2024-05-27 19:50:06,423.532,422.190063
2024-05-27 19:50:01,423.532,422.28894
2024-05-27 19:49:56,421.4978,421.4978
2024-05-27 19:49:51,421.4978,424.046143
2024-05-27 19:49:46,421.4978,424.258759
2024-05-27 19:49:41,421.4978,428.996063
2024-05-27 19:49:36,421.4978,424.968353
2024-05-27 19:49:31,421.4978,424.690247
2024-05-27 19:48:26,434.029968,434.029968
2024-05-27 19:48:21,434.029968,438.013428
2024-05-27 19:48:16,434.029968,431.615448
2024-05-27 19:48:11,434.029968,433.697144
2024-05-27 19:48:06,434.029968,435.16333
2024-05-27 19:48:01,434.029968,434.289917
2024-05-27 19:47:56,434.521729,434.521729
2024-05-27 19:47:51,434.521729,432.2155
2024-05-27 19:47:46,434.521729,436.420441
2024-05-27 19:47:41,434.521729,439.819244
2024-05-27 19:47:36,434.521729,438.3143
2024-05-27 19:47:31,434.521729,435.5063
2024-05-27 19:47:26,434.521729,435.1351
2024-05-27 19:47:21,434.521729,437.616852
2024-05-27 19:47:16,434.521729,434.141266
2024-05-27 19:47:11,434.521729,438.168671
2024-05-27 19:47:06,434.521729,438.560638
2024-05-27 19:47:01,434.521729,434.8994
2024-05-27 19:46:56,439.962372,439.962372
2024-05-27 19:46:51,439.962372,433.886353
2024-05-27 19:46:46,439.962372,434.570862
2024-05-27 19:46:41,439.962372,431.756042
2024-05-27 19:46:36,439.962372,435.5049
2024-05-27 19:46:31,439.962372,433.739655
2024-05-27 19:46:26,439.962372,429.931671
2024-05-27 19:46:21,439.962372,427.388062
2024-05-27 19:46:16,439.962372,429.378357
2024-05-27 19:46:11,439.962372,431.986
2024-05-27 19:46:06,439.962372,435.062866
2024-05-27 19:46:01,439.962372,429.702148
2024-05-27 19:45:56,429.7108,429.7108
2024-05-27 19:45:51,429.7108,427.716248
2024-05-27 19:45:46,429.7108,427.452423
2024-05-27 19:45:41,429.7108,429.844543
2024-05-27 19:45:36,429.7108,428.8284
2024-05-27 19:45:31,429.7108,430.700073
2024-05-27 19:45:26,429.7108,427.641327
2024-05-27 19:45:21,429.7108,427.100342
2024-05-27 19:45:16,429.7108,431.157684
2024-05-27 19:45:11,429.7108,428.057861
2024-05-27 19:45:06,429.7108,425.048737
2024-05-27 19:45:01,429.7108,427.139252
2024-05-27 19:44:56,428.2825,428.2825
2024-05-27 19:44:51,428.2825,426.029755
2024-05-27 19:44:45,428.2825,422.935852
2024-05-27 19:44:40,428.2825,425.5006
2024-05-27 19:44:35,428.2825,425.559753
2024-05-27 19:44:30,428.2825,424.156219
2024-05-27 19:44:25,428.2825,421.319916
2024-05-27 19:44:20,428.2825,426.579346
2024-05-27 19:44:15,428.2825,426.9002
2024-05-27 19:44:10,428.2825,422.446167
2024-05-27 19:44:05,428.2825,425.376068
2024-05-27 19:44:00,428.2825,423.496216
2024-05-27 19:43:55,423.930725,423.930725
2024-05-27 19:43:50,423.930725,428.38736
2024-05-27 19:43:45,423.930725,427.2429
2024-05-27 19:43:40,423.930725,428.4123
2024-05-27 19:43:35,423.930725,425.946442
2024-05-27 19:43:30,423.930725,427.301147
2024-05-27 19:43:25,423.930725,430.7719
2024-05-27 19:43:20,423.930725,425.76532
2024-05-27 19:43:15,423.930725,423.483521
2024-05-27 19:43:10,423.930725,431.7641
2024-05-27 19:43:05,423.930725,431.4779
2024-05-27 19:43:00,423.930725,431.329468
2024-05-27 19:42:55,429.983826,429.983826
2024-05-27 19:42:50,429.983826,429.935272
2024-05-27 19:42:45,429.983826,433.655273
2024-05-27 19:42:40,429.983826,433.218658
2024-05-27 19:42:35,429.983826,432.266449
2024-05-27 19:42:30,429.983826,434.095032
2024-05-27 19:42:25,429.983826,431.086761
2024-05-27 19:42:20,429.983826,433.478271
2024-05-27 19:42:15,429.983826,436.618439
2024-05-27 19:42:10,429.983826,435.3703
2024-05-27 19:42:05,429.983826,435.090942
2024-05-27 19:42:00,429.983826,434.721039
2024-05-27 19:41:55,436.8362,436.8362
2024-05-27 19:41:50,436.8362,433.2499
2024-05-27 19:41:45,436.8362,437.1657
2024-05-27 19:41:40,436.8362,433.38208
2024-05-27 19:41:35,436.8362,438.044983
2024-05-27 19:41:30,436.8362,428.339752
2024-05-27 19:41:25,436.8362,434.508423
2024-05-27 19:41:20,436.8362,434.3165
2024-05-27 19:41:15,436.8362,430.921875
2024-05-27 19:41:10,436.8362,432.9263
2024-05-27 19:41:05,436.8362,434.006165
2024-05-27 19:41:00,436.8362,429.011322
2024-05-27 19:40:55,431.169922,431.169922
2024-05-27 19:40:50,431.169922,431.745178
2024-05-27 19:40:45,431.169922,431.861328
2024-05-27 19:40:40,431.169922,426.569641
2024-05-27 19:40:35,431.169922,424.996826
2024-05-27 19:40:30,431.169922,429.928375
2024-05-27 19:40:25,431.169922,429.040222
2024-05-27 19:40:20,431.169922,428.084045
2024-05-27 19:40:15,431.169922,425.4479
2024-05-27 19:40:10,431.169922,428.103
2024-05-27 19:40:05,431.169922,428.965332
2024-05-27 19:40:00,431.169922,429.533722
2024-05-27 19:39:55,425.6394,425.6394
2024-05-27 19:39:50,425.6394,425.71698
2024-05-27 19:39:45,425.6394,424.6825
2024-05-27 19:39:40,425.6394,430.0311
2024-05-27 19:39:35,425.6394,425.4053
2024-05-27 19:39:30,425.6394,430.3095
2024-05-27 19:39:25,425.6394,429.206055
2024-05-27 19:39:20,425.6394,429.272217
2024-05-27 19:39:15,425.6394,432.289764
2024-05-27 19:39:10,425.6394,423.418274
2024-05-27 19:39:05,425.6394,422.53595
2024-05-27 19:39:00,425.6394,428.0297
2024-05-27 19:38:55,430.427,430.427
2024-05-27 19:38:50,430.427,426.264526
2024-05-27 19:38:45,430.427,427.8708
2024-05-27 19:38:40,430.427,430.7079
2024-05-27 19:38:35,430.427,426.970978
2024-05-27 19:38:30,430.427,430.149231
2024-05-27 19:38:25,430.427,431.113647
2024-05-27 19:38:20,430.427,428.680634
2024-05-27 19:38:15,430.427,431.46463
2024-05-27 19:38:10,430.427,427.553528
2024-05-27 19:38:05,430.427,428.521179
2024-05-27 19:38:00,430.427,435.261169
2024-05-27 19:37:55,428.9063,428.9063
2024-05-27 19:37:50,428.9063,424.788635
2024-05-27 19:37:45,428.9063,426.177368
2024-05-27 19:37:40,428.9063,429.5999
2024-05-27 19:37:35,428.9063,429.790039
2024-05-27 19:37:30,428.9063,429.3916
2024-05-27 19:37:25,428.9063,428.5625
2024-05-27 19:37:20,428.9063,430.6497
2024-05-27 19:37:15,428.9063,426.742828
2024-05-27 19:37:10,428.9063,431.087463
2024-05-27 19:37:05,428.9063,431.5786
2024-05-27 19:37:00,428.9063,430.322174
2024-05-27 19:36:55,432.0052,432.0052
2024-05-27 19:36:50,432.0052,429.3604
2024-05-27 19:36:45,432.0052,433.826141
2024-05-27 19:36:40,432.0052,432.973419
2024-05-27 19:36:35,432.0052,436.173859
2024-05-27 19:36:30,432.0052,438.9961
2024-05-27 19:36:25,432.0052,433.5077
2024-05-27 19:36:20,432.0052,438.548859
2024-05-27 19:36:15,432.0052,435.345367
2024-05-27 19:36:10,432.0052,435.721252
2024-05-27 19:36:05,432.0052,434.40094
2024-05-27 19:36:00,432.0052,434.0639
2024-05-27 19:35:55,436.5718,436.5718
2024-05-27 19:35:50,436.5718,438.0532
2024-05-27 19:35:45,436.5718,435.305176
2024-05-27 19:35:40,436.5718,435.258575
2024-05-27 19:35:35,436.5718,436.9529
2024-05-27 19:35:30,436.5718,432.011353
2024-05-27 19:35:25,436.5718,436.148834
2024-05-27 19:35:20,436.5718,435.888458
2024-05-27 19:35:15,436.5718,431.236969
2024-05-27 19:35:10,436.5718,429.825867
2024-05-27 19:35:05,436.5718,430.593567
2024-05-27 19:35:00,436.5718,434.670319
2024-05-27 19:34:55,428.511169,428.511169
2024-05-27 19:34:50,428.511169,431.095337
2024-05-27 19:34:45,428.511169,426.611847
2024-05-27 19:34:40,428.511169,425.138672
2024-05-27 19:34:35,428.511169,427.984741
2024-05-27 19:34:30,428.511169,428.146942
2024-05-27 19:34:25,428.511169,425.537781
2024-05-27 19:34:20,428.511169,427.683167
2024-05-27 19:34:15,428.511169,419.70575
2024-05-27 19:34:10,428.511169,423.925476
2024-05-27 19:34:05,428.511169,426.515717
2024-05-27 19:34:00,428.511169,427.720032
2024-05-27 19:33:55,422.75293,422.75293
2024-05-27 19:33:50,422.75293,420.5253
2024-05-27 19:33:45,422.75293,422.1358
2024-05-27 19:33:40,422.75293,420.1134
2024-05-27 19:33:35,422.75293,424.9946
2024-05-27 19:33:30,422.75293,424.14325
2024-05-27 19:33:25,422.75293,421.07074
2024-05-27 19:33:20,422.75293,420.858459
2024-05-27 19:33:15,422.75293,426.039978
2024-05-27 19:33:10,422.75293,425.0926
2024-05-27 19:33:05,422.75293,421.676147
2024-05-27 19:33:00,422.75293,421.3898
2024-05-27 19:32:55,419.642151,419.642151
2024-05-27 19:32:50,419.642151,425.6256
2024-05-27 19:32:45,419.642151,422.583221
2024-05-27 19:32:40,419.642151,420.039032
2024-05-27 19:32:35,419.642151,424.646942
2024-05-27 19:32:30,419.642151,422.301819
2024-05-27 19:32:25,419.642151,424.546661
2024-05-27 19:32:20,419.642151,429.1455
2024-05-27 19:32:15,419.642151,430.464783
2024-05-27 19:32:10,419.642151,436.86673
2024-05-27 19:32:05,419.642151,432.328979
2024-05-27 19:32:00,419.642151,431.482178
2024-05-27 19:31:55,435.640137,435.640137
2024-05-27 19:31:50,435.640137,433.233459
2024-05-27 19:31:45,435.640137,436.2002
2024-05-27 19:31:40,435.640137,436.927765
2024-05-27 19:31:35,435.640137,441.148865
2024-05-27 19:31:30,435.640137,439.88443
2024-05-27 19:31:25,435.640137,441.115051
2024-05-27 19:31:20,435.640137,442.866455
2024-05-27 19:31:15,435.640137,441.014069
2024-05-27 19:31:10,435.640137,445.787384
2024-05-27 19:31:05,435.640137,439.452271
2024-05-27 19:31:00,435.640137,443.985077
2024-05-27 19:30:55,443.0817,443.0817
2024-05-27 19:30:50,443.0817,438.7274
2024-05-27 19:30:45,443.0817,436.718933
2024-05-27 19:30:40,443.0817,437.1247
2024-05-27 19:30:35,443.0817,444.100464
2024-05-27 19:30:30,443.0817,434.538269
2024-05-27 19:30:25,443.0817,435.083
2024-05-27 19:30:20,443.0817,439.73996
2024-05-27 19:30:15,443.0817,436.825867
2024-05-27 19:30:10,443.0817,435.155151
2024-05-27 19:30:05,443.0817,438.203033
2024-05-27 19:30:00,443.0817,437.0644
2024-05-27 19:29:55,436.182617,436.182617
2024-05-27 19:29:50,436.182617,435.871429
2024-05-27 19:29:45,436.182617,431.021179
2024-05-27 19:29:40,436.182617,433.632355
2024-05-27 19:29:35,436.182617,438.08844
2024-05-27 19:29:30,436.182617,429.785553
2024-05-27 19:29:25,436.182617,428.2044
2024-05-27 19:29:20,436.182617,426.0026
2024-05-27 19:29:15,436.182617,429.8674
2024-05-27 19:29:10,436.182617,428.2418
2024-05-27 19:29:05,436.182617,426.7051
2024-05-27 19:29:00,436.182617,426.866669
2024-05-27 19:28:55,425.155579,425.155579
2024-05-27 19:28:50,425.155579,425.53
2024-05-27 19:28:45,425.155579,422.324951
2024-05-27 19:28:40,425.155579,422.8702
2024-05-27 19:28:35,425.155579,424.64917
2024-05-27 19:28:30,425.155579,422.648682
2024-05-27 19:28:25,425.155579,418.178467
2024-05-27 19:28:20,425.155579,419.106873
2024-05-27 19:28:15,425.155579,417.505463
2024-05-27 19:28:10,425.155579,421.1369
2024-05-27 19:28:05,425.155579,418.6357
2024-05-27 19:28:00,425.155579,422.917175
2024-05-27 19:27:55,419.4639,419.4639
2024-05-27 19:27:50,419.4639,421.128845
2024-05-27 19:27:45,419.4639,419.147369
2024-05-27 19:27:40,419.4639,421.6033
2024-05-27 19:27:35,419.4639,425.210571
2024-05-27 19:27:30,419.4639,417.156342
2024-05-27 19:27:25,419.4639,421.281372
2024-05-27 19:27:20,419.4639,420.731354
2024-05-27 19:27:15,419.4639,422.02713
2024-05-27 19:27:10,419.4639,420.645935
2024-05-27 19:27:05,419.4639,418.854248
2024-05-27 19:27:00,419.4639,425.5166
2024-05-27 19:26:55,426.307526,426.307526
2024-05-27 19:26:50,426.307526,426.771545
2024-05-27 19:26:45,426.307526,422.998047
2024-05-27 19:26:40,426.307526,425.512756
2024-05-27 19:26:35,426.307526,429.354279
2024-05-27 19:26:30,426.307526,430.5542
2024-05-27 19:26:25,426.307526,430.499023
2024-05-27 19:26:20,426.307526,431.370026
2024-05-27 19:26:15,426.307526,433.438049
2024-05-27 19:26:10,426.307526,434.012634
2024-05-27 19:26:05,426.307526,432.84436
2024-05-27 19:26:00,426.307526,436.328125
2024-05-27 19:25:55,433.935364,433.935364
2024-05-27 19:25:50,433.935364,438.1165
2024-05-27 19:25:45,433.935364,443.097473
2024-05-27 19:25:40,433.935364,437.4204
2024-05-27 19:25:35,433.935364,434.940552
2024-05-27 19:25:30,433.935364,439.85083
2024-05-27 19:25:25,433.935364,440.368683
2024-05-27 19:25:20,433.935364,439.08783
2024-05-27 19:25:15,433.935364,441.551544
2024-05-27 19:25:10,433.935364,443.596436
2024-05-27 19:25:05,433.935364,438.3909
2024-05-27 19:25:00,433.935364,441.6071
2024-05-27 19:24:55,436.9136,436.9136
2024-05-27 19:24:50,436.9136,436.740784
2024-05-27 19:24:45,436.9136,436.5388
2024-05-27 19:24:40,436.9136,438.2055
2024-05-27 19:24:35,436.9136,439.025421
2024-05-27 19:24:30,436.9136,437.5767
2024-05-27 19:24:25,436.9136,437.745117
2024-05-27 19:24:20,436.9136,433.796021
2024-05-27 19:24:15,436.9136,431.515656
2024-05-27 19:24:10,436.9136,434.404816
2024-05-27 19:24:05,436.9136,433.858551
2024-05-27 19:24:00,436.9136,437.142365
2024-05-27 19:23:55,436.4801,436.4801
2024-05-27 19:23:50,436.4801,427.0429
2024-05-27 19:23:45,436.4801,428.275482
2024-05-27 19:23:40,436.4801,426.794067
2024-05-27 19:23:35,436.4801,429.321442
2024-05-27 19:23:30,436.4801,425.05365
2024-05-27 19:23:25,436.4801,426.417542
2024-05-27 19:23:20,436.4801,426.5561
2024-05-27 19:23:15,436.4801,420.278564
2024-05-27 19:23:10,436.4801,423.3038
2024-05-27 19:23:05,436.4801,423.32196
2024-05-27 19:23:00,436.4801,421.8161
2024-05-27 19:22:55,419.824921,419.824921
2024-05-27 19:22:50,419.824921,425.15683
2024-05-27 19:22:45,419.824921,423.5677
2024-05-27 19:22:40,419.824921,420.450745
2024-05-27 19:22:35,419.824921,423.9798
2024-05-27 19:22:30,419.824921,424.299133
2024-05-27 19:22:25,419.824921,420.070923
2024-05-27 19:22:20,419.824921,420.888947
2024-05-27 19:22:15,419.824921,419.4344
2024-05-27 19:22:10,419.824921,421.723816
2024-05-27 19:22:05,419.824921,418.740479
2024-05-27 19:22:00,419.824921,424.45755
2024-05-27 19:21:55,418.6584,418.6584
2024-05-27 19:21:50,418.6584,418.37
2024-05-27 19:21:45,418.6584,420.072571
2024-05-27 19:21:40,418.6584,426.6
2024-05-27 19:21:35,418.6584,426.628143
2024-05-27 19:21:30,418.6584,428.681458
2024-05-27 19:21:25,418.6584,426.547333
2024-05-27 19:21:20,418.6584,424.008331
2024-05-27 19:21:15,418.6584,428.288879
2024-05-27 19:21:10,418.6584,431.672668
2024-05-27 19:21:05,418.6584,424.102142
2024-05-27 19:21:00,418.6584,430.5766
2024-05-27 19:20:55,430.5569,430.5569
