时间,值
2024-05-27 16:35:11,12.7807617
2024-05-27 16:35:06,12.7319336
2024-05-27 16:35:01,12.7532959
2024-05-27 16:34:56,12.7563477
2024-05-27 16:34:51,12.7746582
2024-05-27 16:34:46,12.7655029
2024-05-27 16:34:41,12.7838135
2024-05-27 16:34:36,12.7960205
2024-05-27 16:34:31,12.7807617
2024-05-27 16:34:26,12.7990723
2024-05-27 16:34:21,12.7990723
2024-05-27 16:34:16,12.7838135
2024-05-27 16:34:11,12.7838135
2024-05-27 16:34:06,12.7960205
2024-05-27 16:34:01,12.7838135
2024-05-27 16:33:56,12.7838135
2024-05-27 16:33:51,12.77771
2024-05-27 16:33:46,12.7807617
2024-05-27 16:33:41,12.7960205
2024-05-27 16:33:36,12.8356934
2024-05-27 16:33:31,12.8143311
2024-05-27 16:33:26,12.8143311
2024-05-27 16:33:21,12.8540039
2024-05-27 16:33:16,12.8509521
2024-05-27 16:33:11,12.8540039
2024-05-27 16:33:06,12.878418
2024-05-27 16:33:01,12.8967285
2024-05-27 16:32:56,12.9180908
2024-05-27 16:32:51,12.9302979
2024-05-27 16:32:46,12.9760742
2024-05-27 16:32:41,12.9852295
2024-05-27 16:32:36,13.0279541
2024-05-27 16:32:31,13.0340576
2024-05-27 16:32:26,13.0523682
2024-05-27 16:32:21,13.0767822
2024-05-27 16:32:16,13.0981445
2024-05-27 16:32:11,13.1530762
2024-05-27 16:32:06,13.15918
2024-05-27 16:32:01,13.2080078
2024-05-27 16:31:56,13.2171631
2024-05-27 16:31:51,13.2171631
2024-05-27 16:31:46,13.2659912
2024-05-27 16:31:41,13.2629395
2024-05-27 16:31:36,13.2873535
2024-05-27 16:31:31,13.2385254
2024-05-27 16:31:26,13.2843018
2024-05-27 16:31:21,13.2873535
2024-05-27 16:31:16,13.28125
2024-05-27 16:31:11,13.3026123
2024-05-27 16:31:06,13.2659912
2024-05-27 16:31:01,13.2843018
2024-05-27 16:30:56,13.2873535
2024-05-27 16:30:51,13.2995605
2024-05-27 16:30:46,13.2629395
2024-05-27 16:30:41,13.2843018
2024-05-27 16:30:36,13.2995605
2024-05-27 16:30:31,13.2843018
2024-05-27 16:30:26,13.269043
2024-05-27 16:30:21,13.2843018
2024-05-27 16:30:16,13.2751465
2024-05-27 16:30:11,13.2629395
2024-05-27 16:30:06,13.2629395
2024-05-27 16:30:01,13.2659912
2024-05-27 16:29:56,13.28125
2024-05-27 16:29:51,13.2659912
2024-05-27 16:29:46,13.269043
2024-05-27 16:29:41,13.2385254
2024-05-27 16:29:36,13.2354736
2024-05-27 16:29:31,13.2385254
2024-05-27 16:29:26,13.2598877
2024-05-27 16:29:21,13.2415771
2024-05-27 16:29:16,13.2354736
2024-05-27 16:29:11,13.2202148
2024-05-27 16:29:06,13.2202148
2024-05-27 16:29:01,13.2019043
2024-05-27 16:28:56,13.2049561
2024-05-27 16:28:51,13.2019043
2024-05-27 16:28:46,13.1561279
2024-05-27 16:28:41,13.15918
2024-05-27 16:28:36,13.1896973
2024-05-27 16:28:31,13.1530762
2024-05-27 16:28:26,13.1561279
2024-05-27 16:28:21,13.1317139
2024-05-27 16:28:16,13.1469727
2024-05-27 16:28:11,13.1378174
2024-05-27 16:28:06,13.1530762
2024-05-27 16:28:01,13.1408691
2024-05-27 16:27:55,13.1378174
2024-05-27 16:27:50,13.1347656
2024-05-27 16:27:45,13.1011963
2024-05-27 16:27:40,13.079834
2024-05-27 16:27:35,13.0981445
2024-05-27 16:27:30,13.05542
2024-05-27 16:27:25,13.0462646
2024-05-27 16:27:20,13.0371094
2024-05-27 16:27:15,13.0340576
2024-05-27 16:27:10,13.0310059
2024-05-27 16:27:05,13.0157471
2024-05-27 16:27:00,13.0096436
2024-05-27 16:26:55,13.0126953
2024-05-27 16:26:50,12.9974365
2024-05-27 16:26:45,12.9943848
2024-05-27 16:26:40,13.0004883
2024-05-27 16:26:35,13.0157471
2024-05-27 16:26:30,12.9760742
2024-05-27 16:26:25,12.9821777
2024-05-27 16:26:20,12.991333
2024-05-27 16:26:15,13.0004883
2024-05-27 16:26:10,13.0310059
2024-05-27 16:26:05,13.00354
2024-05-27 16:26:00,13.0126953
2024-05-27 16:25:55,13.0065918
2024-05-27 16:25:50,13.0157471
2024-05-27 16:25:45,13.0340576
2024-05-27 16:25:40,13.0310059
2024-05-27 16:25:35,13.0340576
2024-05-27 16:25:30,13.079834
2024-05-27 16:25:25,13.05542
2024-05-27 16:25:20,13.1011963
2024-05-27 16:25:15,13.0828857
2024-05-27 16:25:10,13.0767822
2024-05-27 16:25:05,13.1195068
2024-05-27 16:25:00,13.1378174
2024-05-27 16:24:55,13.1378174
2024-05-27 16:24:50,13.1866455
2024-05-27 16:24:45,13.1835938
2024-05-27 16:24:40,13.2019043
2024-05-27 16:24:35,13.2659912
2024-05-27 16:24:30,13.2568359
2024-05-27 16:24:25,13.3026123
2024-05-27 16:24:20,13.2995605
2024-05-27 16:24:15,13.3361816
2024-05-27 16:24:10,13.4002686
2024-05-27 16:24:05,13.3789063
2024-05-27 16:24:00,13.4185791
2024-05-27 16:23:55,13.4185791
2024-05-27 16:23:50,13.4399414
2024-05-27 16:23:45,13.4460449
2024-05-27 16:23:40,13.494873
2024-05-27 16:23:35,13.5009766
2024-05-27 16:23:30,13.5192871
2024-05-27 16:23:25,13.494873
2024-05-27 16:23:20,13.5162354
2024-05-27 16:23:15,13.5192871
2024-05-27 16:23:10,13.5314941
2024-05-27 16:23:05,13.5009766
2024-05-27 16:23:00,13.5009766
2024-05-27 16:22:55,13.4979248
2024-05-27 16:22:50,13.4796143
2024-05-27 16:22:45,13.43689
2024-05-27 16:22:40,13.4399414
2024-05-27 16:22:35,13.4338379
2024-05-27 16:22:30,13.4185791
2024-05-27 16:22:25,13.40332
2024-05-27 16:22:20,13.38501
2024-05-27 16:22:15,13.3636475
2024-05-27 16:22:10,13.3209229
2024-05-27 16:22:05,13.3148193
2024-05-27 16:22:00,13.3026123
2024-05-27 16:21:55,13.3178711
2024-05-27 16:21:50,13.2965088
2024-05-27 16:21:45,13.269043
2024-05-27 16:21:40,13.2598877
2024-05-27 16:21:35,13.2263184
2024-05-27 16:21:30,13.1988525
2024-05-27 16:21:25,13.1866455
2024-05-27 16:21:20,13.2019043
2024-05-27 16:21:15,13.15918
2024-05-27 16:21:10,13.180542
2024-05-27 16:21:05,13.1195068
2024-05-27 16:21:00,13.1378174
2024-05-27 16:20:55,13.1134033
2024-05-27 16:20:50,13.0981445
2024-05-27 16:20:45,13.0767822
2024-05-27 16:20:40,13.0310059
2024-05-27 16:20:35,13.0462646
2024-05-27 16:20:30,13.0279541
2024-05-27 16:20:25,13.0310059
2024-05-27 16:20:20,12.9943848
2024-05-27 16:20:15,12.9943848
2024-05-27 16:20:10,13.0004883
2024-05-27 16:20:05,12.9943848
2024-05-27 16:20:00,12.9486084
2024-05-27 16:19:55,12.9364014
2024-05-27 16:19:50,12.95166
2024-05-27 16:19:45,12.9180908
2024-05-27 16:19:40,12.9180908
2024-05-27 16:19:35,12.9089355
2024-05-27 16:19:30,12.8936768
2024-05-27 16:19:25,12.8509521
2024-05-27 16:19:20,12.8692627
2024-05-27 16:19:15,12.8540039
2024-05-27 16:19:10,12.8479
2024-05-27 16:19:05,12.8387451
2024-05-27 16:19:00,12.8356934
2024-05-27 16:18:55,12.8204346
2024-05-27 16:18:50,12.8173828
2024-05-27 16:18:45,12.8326416
2024-05-27 16:18:40,12.8356934
2024-05-27 16:18:35,12.8326416
2024-05-27 16:18:30,12.8326416
2024-05-27 16:18:25,12.8356934
2024-05-27 16:18:20,12.88147
2024-05-27 16:18:15,12.8479
2024-05-27 16:18:10,12.8540039
2024-05-27 16:18:05,12.878418
2024-05-27 16:18:00,12.8570557
2024-05-27 16:17:55,12.88147
2024-05-27 16:17:50,12.878418
2024-05-27 16:17:45,12.9180908
2024-05-27 16:17:40,12.89978
2024-05-27 16:17:35,12.9150391
2024-05-27 16:17:30,12.9364014
2024-05-27 16:17:25,12.9486084
2024-05-27 16:17:20,12.979126
2024-05-27 16:17:15,12.9547119
2024-05-27 16:17:10,12.9547119
2024-05-27 16:17:05,12.979126
2024-05-27 16:17:00,12.9943848
2024-05-27 16:16:55,12.9760742
2024-05-27 16:16:50,12.9547119
2024-05-27 16:16:45,12.95166
2024-05-27 16:16:40,12.95166
2024-05-27 16:16:35,12.9302979
2024-05-27 16:16:30,12.9364014
2024-05-27 16:16:25,12.9364014
2024-05-27 16:16:20,12.8967285
2024-05-27 16:16:15,12.89978
2024-05-27 16:16:10,12.8967285
2024-05-27 16:16:05,12.878418
2024-05-27 16:16:00,12.88147
2024-05-27 16:15:55,12.878418
2024-05-27 16:15:50,12.8753662
2024-05-27 16:15:45,12.88147
2024-05-27 16:15:40,12.8509521
2024-05-27 16:15:35,12.8540039
2024-05-27 16:15:30,12.8631592
2024-05-27 16:15:25,12.8509521
2024-05-27 16:15:20,12.8509521
2024-05-27 16:15:15,12.8326416
2024-05-27 16:15:10,12.8356934
2024-05-27 16:15:05,12.8356934
2024-05-27 16:15:00,12.8204346
2024-05-27 16:14:55,12.789917
2024-05-27 16:14:50,12.7807617
2024-05-27 16:14:45,12.7990723
2024-05-27 16:14:40,12.7746582
2024-05-27 16:14:35,12.7380371
2024-05-27 16:14:30,12.7380371
2024-05-27 16:14:25,12.713623
2024-05-27 16:14:20,12.7197266
2024-05-27 16:14:15,12.6708984
2024-05-27 16:14:10,12.6708984
2024-05-27 16:14:05,12.6678467
2024-05-27 16:14:00,12.6159668
2024-05-27 16:13:55,12.6342773
2024-05-27 16:13:50,12.6373291
2024-05-27 16:13:45,12.6403809
2024-05-27 16:13:40,12.6159668
2024-05-27 16:13:35,12.600708
2024-05-27 16:13:30,12.6068115
2024-05-27 16:13:25,12.57019
2024-05-27 16:13:20,12.5762939
2024-05-27 16:13:15,12.5549316
2024-05-27 16:13:10,12.5732422
2024-05-27 16:13:05,12.5549316
2024-05-27 16:13:00,12.5579834
2024-05-27 16:12:55,12.5579834
2024-05-27 16:12:50,12.5640869
2024-05-27 16:12:45,12.5366211
2024-05-27 16:12:40,12.5671387
2024-05-27 16:12:35,12.5549316
2024-05-27 16:12:30,12.57019
2024-05-27 16:12:25,12.5732422
2024-05-27 16:12:20,12.5732422
2024-05-27 16:12:15,12.5732422
2024-05-27 16:12:10,12.5732422
2024-05-27 16:12:05,12.5549316
2024-05-27 16:12:00,12.57019
2024-05-27 16:11:55,12.5732422
2024-05-27 16:11:50,12.600708
2024-05-27 16:11:45,12.60376
2024-05-27 16:11:40,12.5732422
2024-05-27 16:11:35,12.6190186
2024-05-27 16:11:30,12.62207
2024-05-27 16:11:25,12.6312256
2024-05-27 16:11:20,12.6373291
2024-05-27 16:11:15,12.6525879
2024-05-27 16:11:10,12.6708984
2024-05-27 16:11:05,12.6525879
2024-05-27 16:11:00,12.6678467
2024-05-27 16:10:55,12.70752
2024-05-27 16:10:50,12.67395
2024-05-27 16:10:45,12.6983643
2024-05-27 16:10:40,12.70752
2024-05-27 16:10:35,12.7197266
2024-05-27 16:10:30,12.7563477
2024-05-27 16:10:25,12.7563477
2024-05-27 16:10:20,12.7563477
2024-05-27 16:10:15,12.7807617
2024-05-27 16:10:10,12.77771
2024-05-27 16:10:05,12.7838135
2024-05-27 16:10:00,12.7807617
2024-05-27 16:09:55,12.7960205
2024-05-27 16:09:50,12.7807617
2024-05-27 16:09:45,12.7838135
2024-05-27 16:09:40,12.7807617
2024-05-27 16:09:35,12.8051758
2024-05-27 16:09:30,12.7990723
2024-05-27 16:09:25,12.7990723
2024-05-27 16:09:20,12.802124
2024-05-27 16:09:15,12.8356934
2024-05-27 16:09:10,12.8143311
2024-05-27 16:09:05,12.8356934
2024-05-27 16:09:00,12.8356934
2024-05-27 16:08:55,12.8356934
2024-05-27 16:08:50,12.8326416
2024-05-27 16:08:45,12.8509521
2024-05-27 16:08:40,12.878418
2024-05-27 16:08:35,12.878418
2024-05-27 16:08:30,12.8845215
2024-05-27 16:08:25,12.8845215
2024-05-27 16:08:20,12.8387451
2024-05-27 16:08:15,12.8753662
2024-05-27 16:08:10,12.8753662
2024-05-27 16:08:05,12.89978
2024-05-27 16:08:00,12.9180908
2024-05-27 16:07:55,12.9180908
2024-05-27 16:07:50,12.9180908
2024-05-27 16:07:45,12.9119873
2024-05-27 16:07:40,12.9180908
2024-05-27 16:07:35,12.93335
2024-05-27 16:07:30,12.93335
2024-05-27 16:07:25,12.9547119
2024-05-27 16:07:20,13.0004883
2024-05-27 16:07:15,13.0126953
2024-05-27 16:07:10,13.0126953
2024-05-27 16:07:05,13.0126953
2024-05-27 16:07:00,13.0187988
2024-05-27 16:06:55,12.9943848
2024-05-27 16:06:50,13.0310059
2024-05-27 16:06:45,13.0462646
2024-05-27 16:06:40,13.05542
2024-05-27 16:06:35,13.0950928
2024-05-27 16:06:30,13.0493164
2024-05-27 16:06:25,13.1164551
2024-05-27 16:06:20,13.1195068
2024-05-27 16:06:15,13.1744385
2024-05-27 16:06:10,13.1134033
2024-05-27 16:06:05,13.1561279
2024-05-27 16:06:00,13.1744385
2024-05-27 16:05:55,13.2080078
2024-05-27 16:05:50,13.1988525
2024-05-27 16:05:45,13.2385254
2024-05-27 16:05:40,13.2354736
2024-05-27 16:05:35,13.2385254
2024-05-27 16:05:30,13.2354736
2024-05-27 16:05:25,13.2629395
2024-05-27 16:05:20,13.2598877
2024-05-27 16:05:15,13.2995605
2024-05-27 16:05:10,13.28125
2024-05-27 16:05:05,13.28125
2024-05-27 16:05:00,13.28125
2024-05-27 16:04:55,13.28125
2024-05-27 16:04:50,13.3026123
2024-05-27 16:04:45,13.3026123
2024-05-27 16:04:40,13.28125
2024-05-27 16:04:35,13.3178711
2024-05-27 16:04:30,13.2995605
2024-05-27 16:04:25,13.2873535
2024-05-27 16:04:20,13.2904053
2024-05-27 16:04:15,13.3209229
2024-05-27 16:04:10,13.3392334
2024-05-27 16:04:05,13.3209229
2024-05-27 16:04:00,13.3178711
2024-05-27 16:03:55,13.3209229
2024-05-27 16:03:50,13.3148193
2024-05-27 16:03:45,13.3026123
2024-05-27 16:03:40,13.3209229
2024-05-27 16:03:35,13.3209229
2024-05-27 16:03:30,13.369751
2024-05-27 16:03:25,13.3209229
2024-05-27 16:03:20,13.3178711
2024-05-27 16:03:15,13.3422852
2024-05-27 16:03:10,13.3178711
2024-05-27 16:03:05,13.3392334
2024-05-27 16:03:00,13.3361816
2024-05-27 16:02:55,13.3361816
2024-05-27 16:02:50,13.3392334
2024-05-27 16:02:45,13.3239746
2024-05-27 16:02:40,13.3361816
2024-05-27 16:02:35,13.3209229
2024-05-27 16:02:30,13.3361816
2024-05-27 16:02:25,13.3209229
2024-05-27 16:02:20,13.3361816
2024-05-27 16:02:15,13.3209229
2024-05-27 16:02:10,13.3178711
2024-05-27 16:02:05,13.28125
2024-05-27 16:02:00,13.2904053
2024-05-27 16:01:55,13.2843018
2024-05-27 16:01:50,13.3026123
2024-05-27 16:01:45,13.2843018
2024-05-27 16:01:40,13.28125
2024-05-27 16:01:35,13.28125
2024-05-27 16:01:30,13.3056641
2024-05-27 16:01:25,13.2843018
2024-05-27 16:01:20,13.269043
2024-05-27 16:01:15,13.28125
2024-05-27 16:01:10,13.2873535
2024-05-27 16:01:05,13.3026123
2024-05-27 16:01:00,13.28125
2024-05-27 16:00:55,13.2904053
2024-05-27 16:00:50,13.28125
2024-05-27 16:00:45,13.2843018
2024-05-27 16:00:40,13.2843018
2024-05-27 16:00:35,13.2995605
2024-05-27 16:00:30,13.3026123
2024-05-27 16:00:25,13.2965088
2024-05-27 16:00:20,13.3148193
2024-05-27 16:00:15,13.3178711
2024-05-27 16:00:10,13.3209229
2024-05-27 16:00:05,13.2995605
2024-05-27 16:00:00,13.3178711
2024-05-27 15:59:55,13.3392334
2024-05-27 15:59:50,13.3178711
2024-05-27 15:59:45,13.3056641
2024-05-27 15:59:40,13.3361816
2024-05-27 15:59:35,13.3392334
2024-05-27 15:59:30,13.3392334
2024-05-27 15:59:25,13.3605957
2024-05-27 15:59:20,13.369751
2024-05-27 15:59:15,13.3789063
2024-05-27 15:59:10,13.3880615
2024-05-27 15:59:05,13.381958
2024-05-27 15:59:00,13.381958
2024-05-27 15:58:55,13.38501
2024-05-27 15:58:50,13.3972168
2024-05-27 15:58:45,13.38501
2024-05-27 15:58:40,13.4002686
2024-05-27 15:58:35,13.4399414
2024-05-27 15:58:30,13.4185791
2024-05-27 15:58:25,13.3972168
2024-05-27 15:58:20,13.4613037
2024-05-27 15:58:15,13.482666
2024-05-27 15:58:10,13.4674072
2024-05-27 15:58:05,13.4643555
2024-05-27 15:58:00,13.482666
2024-05-27 15:57:55,13.4674072
2024-05-27 15:57:50,13.4796143
2024-05-27 15:57:45,13.482666
2024-05-27 15:57:40,13.48877
2024-05-27 15:57:35,13.5040283
2024-05-27 15:57:30,13.4979248
2024-05-27 15:57:25,13.4979248
2024-05-27 15:57:20,13.4979248
2024-05-27 15:57:15,13.48877
2024-05-27 15:57:10,13.5162354
2024-05-27 15:57:05,13.5009766
2024-05-27 15:57:00,13.5009766
2024-05-27 15:56:55,13.482666
2024-05-27 15:56:50,13.5162354
2024-05-27 15:56:45,13.482666
2024-05-27 15:56:40,13.5009766
2024-05-27 15:56:35,13.4979248
2024-05-27 15:56:30,13.4979248
2024-05-27 15:56:25,13.4765625
2024-05-27 15:56:20,13.4796143
2024-05-27 15:56:15,13.494873
2024-05-27 15:56:10,13.482666
2024-05-27 15:56:05,13.4613037
2024-05-27 15:56:00,13.4643555
2024-05-27 15:55:55,13.43689
2024-05-27 15:55:50,13.43689
2024-05-27 15:55:45,13.4185791
2024-05-27 15:55:40,13.4185791
2024-05-27 15:55:35,13.4185791
2024-05-27 15:55:30,13.40332
2024-05-27 15:55:25,13.4216309
2024-05-27 15:55:20,13.4002686
2024-05-27 15:55:15,13.38501
2024-05-27 15:55:10,13.3666992
2024-05-27 15:55:05,13.369751
2024-05-27 15:55:00,13.3636475
2024-05-27 15:54:55,13.3666992
2024-05-27 15:54:50,13.3361816
2024-05-27 15:54:45,13.3209229
2024-05-27 15:54:40,13.3270264
2024-05-27 15:54:35,13.3422852
2024-05-27 15:54:30,13.3209229
2024-05-27 15:54:25,13.28125
2024-05-27 15:54:20,13.2629395
2024-05-27 15:54:15,13.269043
2024-05-27 15:54:10,13.2659912
2024-05-27 15:54:05,13.2324219
2024-05-27 15:54:00,13.2354736
2024-05-27 15:53:55,13.2354736
2024-05-27 15:53:50,13.2232666
2024-05-27 15:53:45,13.2019043
2024-05-27 15:53:40,13.2049561
2024-05-27 15:53:35,13.1866455
2024-05-27 15:53:30,13.1530762
2024-05-27 15:53:25,13.1530762
2024-05-27 15:53:20,13.1164551
2024-05-27 15:53:15,13.1195068
2024-05-27 15:53:10,13.1195068
2024-05-27 15:53:05,13.1134033
2024-05-27 15:53:00,13.0981445
2024-05-27 15:52:55,13.0981445
2024-05-27 15:52:50,13.0981445
2024-05-27 15:52:45,13.0828857
2024-05-27 15:52:40,13.0310059
2024-05-27 15:52:35,13.0493164
2024-05-27 15:52:30,13.0157471
2024-05-27 15:52:25,13.0310059
2024-05-27 15:52:20,13.0523682
2024-05-27 15:52:15,13.0340576
2024-05-27 15:52:10,13.0462646
2024-05-27 15:52:05,13.0310059
2024-05-27 15:52:00,13.0340576
2024-05-27 15:51:55,13.0340576
2024-05-27 15:51:50,13.0157471
2024-05-27 15:51:45,13.0126953
2024-05-27 15:51:40,12.9821777
2024-05-27 15:51:35,13.0004883
2024-05-27 15:51:30,12.979126
2024-05-27 15:51:25,12.9943848
2024-05-27 15:51:20,12.9760742
2024-05-27 15:51:15,13.0004883
2024-05-27 15:51:10,12.9943848
2024-05-27 15:51:05,13.0004883
2024-05-27 15:51:00,13.0310059
2024-05-27 15:50:55,13.00354
2024-05-27 15:50:50,13.0004883
2024-05-27 15:50:45,13.0126953
2024-05-27 15:50:40,13.0401611
2024-05-27 15:50:35,13.0157471
2024-05-27 15:50:30,13.0157471
2024-05-27 15:50:25,13.0340576
2024-05-27 15:50:20,13.0126953
2024-05-27 15:50:15,13.0096436
2024-05-27 15:50:10,12.991333
2024-05-27 15:50:05,13.0126953
2024-05-27 15:50:00,12.9974365
2024-05-27 15:49:55,12.9943848
2024-05-27 15:49:50,13.0157471
2024-05-27 15:49:45,12.9486084
2024-05-27 15:49:40,12.9760742
2024-05-27 15:49:35,12.9821777
2024-05-27 15:49:30,12.9547119
2024-05-27 15:48:25,12.802124
2024-05-27 15:48:20,12.8143311
2024-05-27 15:48:15,12.8356934
2024-05-27 15:48:10,12.7929688
2024-05-27 15:48:05,12.7990723
2024-05-27 15:48:00,12.7960205
2024-05-27 15:47:55,12.8204346
2024-05-27 15:47:50,12.7990723
2024-05-27 15:47:45,12.77771
2024-05-27 15:47:40,12.7807617
2024-05-27 15:47:35,12.7319336
2024-05-27 15:47:30,12.7380371
2024-05-27 15:47:25,12.6953125
2024-05-27 15:47:20,12.67395
2024-05-27 15:47:15,12.67395
2024-05-27 15:47:10,12.6525879
2024-05-27 15:47:05,12.6342773
2024-05-27 15:47:00,12.6403809
2024-05-27 15:46:55,12.6159668
2024-05-27 15:46:50,12.60376
2024-05-27 15:46:45,12.5549316
2024-05-27 15:46:40,12.5335693
2024-05-27 15:46:35,12.5213623
2024-05-27 15:46:30,12.5152588
2024-05-27 15:46:25,12.5091553
2024-05-27 15:46:20,12.4755859
2024-05-27 15:46:15,12.4420166
2024-05-27 15:46:10,12.4176025
2024-05-27 15:46:05,12.4084473
2024-05-27 15:46:00,12.3748779
2024-05-27 15:45:55,12.3565674
2024-05-27 15:45:50,12.3382568
2024-05-27 15:45:45,12.3382568
2024-05-27 15:45:40,12.3199463
2024-05-27 15:45:35,12.3046875
2024-05-27 15:45:30,12.27417
2024-05-27 15:45:25,12.2802734
2024-05-27 15:45:20,12.2772217
2024-05-27 15:45:15,12.2772217
2024-05-27 15:45:10,12.3046875
2024-05-27 15:45:05,12.2558594
2024-05-27 15:45:00,12.2802734
2024-05-27 15:44:55,12.2802734
2024-05-27 15:44:50,12.2406006
2024-05-27 15:44:45,12.2802734
2024-05-27 15:44:40,12.27417
2024-05-27 15:44:35,12.298584
2024-05-27 15:44:30,12.3077393
2024-05-27 15:44:25,12.3199463
2024-05-27 15:44:20,12.34436
2024-05-27 15:44:15,12.3168945
2024-05-27 15:44:10,12.3382568
2024-05-27 15:44:05,12.3748779
2024-05-27 15:44:00,12.39624
2024-05-27 15:43:55,12.4053955
2024-05-27 15:43:50,12.4206543
2024-05-27 15:43:45,12.4572754
2024-05-27 15:43:40,12.4572754
2024-05-27 15:43:35,12.4542236
2024-05-27 15:43:30,12.4755859
2024-05-27 15:43:25,12.5030518
2024-05-27 15:43:20,12.5213623
2024-05-27 15:43:15,12.5579834
2024-05-27 15:43:10,12.5335693
2024-05-27 15:43:05,12.5579834
2024-05-27 15:43:00,12.5549316
2024-05-27 15:42:55,12.6190186
2024-05-27 15:42:50,12.6159668
2024-05-27 15:42:45,12.6342773
2024-05-27 15:42:40,12.65564
2024-05-27 15:42:35,12.6525879
2024-05-27 15:42:30,12.677002
2024-05-27 15:42:25,12.6953125
2024-05-27 15:42:20,12.701416
2024-05-27 15:42:15,12.6983643
2024-05-27 15:42:10,12.7197266
2024-05-27 15:42:05,12.7319336
2024-05-27 15:42:00,12.7044678
2024-05-27 15:41:55,12.7319336
2024-05-27 15:41:50,12.7166748
2024-05-27 15:41:45,12.7349854
2024-05-27 15:41:40,12.7807617
2024-05-27 15:41:35,12.7502441
2024-05-27 15:41:30,12.7532959
2024-05-27 15:41:25,12.7807617
2024-05-27 15:41:20,12.7807617
2024-05-27 15:41:15,12.7746582
2024-05-27 15:41:10,12.7807617
2024-05-27 15:41:05,12.77771
2024-05-27 15:41:00,12.8143311
2024-05-27 15:40:55,12.7990723
2024-05-27 15:40:50,12.7990723
2024-05-27 15:40:45,12.7990723
2024-05-27 15:40:40,12.7990723
2024-05-27 15:40:35,12.8204346
2024-05-27 15:40:30,12.7990723
2024-05-27 15:40:25,12.8173828
2024-05-27 15:40:20,12.8204346
2024-05-27 15:40:15,12.8173828
2024-05-27 15:40:10,12.8356934
2024-05-27 15:40:05,12.8356934
2024-05-27 15:40:00,12.8387451
2024-05-27 15:39:55,12.8417969
2024-05-27 15:39:50,12.8204346
2024-05-27 15:39:45,12.8479
2024-05-27 15:39:40,12.8540039
2024-05-27 15:39:35,12.8356934
2024-05-27 15:39:30,12.8570557
2024-05-27 15:39:25,12.878418
2024-05-27 15:39:20,12.8845215
2024-05-27 15:39:15,12.8845215
2024-05-27 15:39:10,12.8967285
2024-05-27 15:39:05,12.9180908
2024-05-27 15:39:00,12.9180908
2024-05-27 15:38:55,12.9180908
2024-05-27 15:38:50,12.9180908
2024-05-27 15:38:45,12.93335
2024-05-27 15:38:40,12.9394531
2024-05-27 15:38:35,12.9150391
2024-05-27 15:38:30,12.9364014
2024-05-27 15:38:25,12.9364014
2024-05-27 15:38:20,12.95166
2024-05-27 15:38:15,12.93335
2024-05-27 15:38:10,12.979126
2024-05-27 15:38:05,12.979126
2024-05-27 15:38:00,12.979126
2024-05-27 15:37:55,12.9821777
2024-05-27 15:37:50,12.9760742
2024-05-27 15:37:45,12.979126
2024-05-27 15:37:40,13.0126953
2024-05-27 15:37:35,13.0126953
2024-05-27 15:37:30,12.9974365
2024-05-27 15:37:25,13.0279541
2024-05-27 15:37:20,13.0187988
2024-05-27 15:37:15,13.0340576
2024-05-27 15:37:10,13.0279541
2024-05-27 15:37:05,13.0157471
2024-05-27 15:37:00,13.0462646
2024-05-27 15:36:55,13.0523682
2024-05-27 15:36:50,13.0340576
2024-05-27 15:36:45,13.0310059
2024-05-27 15:36:40,13.0523682
2024-05-27 15:36:35,13.0523682
2024-05-27 15:36:30,13.0950928
2024-05-27 15:36:25,13.0828857
2024-05-27 15:36:20,13.0767822
2024-05-27 15:36:15,13.0828857
2024-05-27 15:36:10,13.079834
2024-05-27 15:36:05,13.079834
2024-05-27 15:36:00,13.1011963
2024-05-27 15:35:55,13.0981445
2024-05-27 15:35:50,13.0981445
2024-05-27 15:35:45,13.1011963
2024-05-27 15:35:40,13.1011963
2024-05-27 15:35:35,13.0523682
2024-05-27 15:35:30,13.0981445
2024-05-27 15:35:25,13.104248
2024-05-27 15:35:20,13.0981445
2024-05-27 15:35:15,13.079834
2024-05-27 15:35:10,13.1195068
2024-05-27 15:35:05,13.1164551
2024-05-27 15:35:00,13.0981445
2024-05-27 15:34:55,13.0981445
2024-05-27 15:34:50,13.1195068
2024-05-27 15:34:45,13.1195068
2024-05-27 15:34:40,13.1317139
2024-05-27 15:34:35,13.1378174
2024-05-27 15:34:30,13.1347656
2024-05-27 15:34:25,13.1164551
2024-05-27 15:34:20,13.1195068
2024-05-27 15:34:15,13.1378174
2024-05-27 15:34:10,13.1408691
2024-05-27 15:34:05,13.1347656
2024-05-27 15:34:00,13.1835938
2024-05-27 15:33:55,13.1561279
2024-05-27 15:33:50,13.1835938
2024-05-27 15:33:45,13.1896973
2024-05-27 15:33:40,13.2171631
2024-05-27 15:33:35,13.1866455
2024-05-27 15:33:30,13.2171631
2024-05-27 15:33:25,13.2019043
2024-05-27 15:33:20,13.2202148
2024-05-27 15:33:15,13.2263184
2024-05-27 15:33:10,13.2263184
2024-05-27 15:33:05,13.269043
2024-05-27 15:33:00,13.2415771
2024-05-27 15:32:55,13.2568359
2024-05-27 15:32:50,13.2385254
2024-05-27 15:32:45,13.2659912
2024-05-27 15:32:40,13.2598877
2024-05-27 15:32:35,13.2141113
2024-05-27 15:32:30,13.2385254
2024-05-27 15:32:25,13.2598877
2024-05-27 15:32:20,13.2843018
