时间,值
2023-10-28 09:22:49,6.03515625
2023-10-28 09:22:44,6.031494
2023-10-28 09:22:39,6.03515625
2023-10-28 09:22:34,6.036377
2023-10-28 09:22:29,6.0357666
2023-10-28 09:22:24,6.032715
2023-10-28 09:22:19,6.0357666
2023-10-28 09:22:14,6.03759766
2023-10-28 09:22:09,6.03759766
2023-10-28 09:22:04,6.0369873
2023-10-28 09:21:59,6.03881836
2023-10-28 09:21:54,6.038208
2023-10-28 09:21:49,6.03881836
2023-10-28 09:21:44,6.03759766
2023-10-28 09:21:39,6.03942871
2023-10-28 09:21:34,6.03759766
2023-10-28 09:21:29,6.03881836
2023-10-28 09:21:24,6.03515625
2023-10-28 09:21:19,6.038208
2023-10-28 09:21:14,6.03881836
2023-10-28 09:21:09,6.038208
2023-10-28 09:21:04,6.0369873
2023-10-28 09:20:59,6.038208
2023-10-28 09:20:54,6.0369873
2023-10-28 09:20:49,6.03515625
2023-10-28 09:20:44,6.0369873
2023-10-28 09:20:39,6.03515625
2023-10-28 09:20:34,6.0357666
2023-10-28 09:20:29,6.036377
2023-10-28 09:20:24,6.036377
2023-10-28 09:20:19,6.03759766
2023-10-28 09:20:14,6.0369873
2023-10-28 09:20:09,6.0369873
2023-10-28 09:20:04,6.0369873
2023-10-28 09:19:59,6.038208
2023-10-28 09:19:54,6.03759766
2023-10-28 09:19:49,6.036377
2023-10-28 09:19:44,6.03759766
2023-10-28 09:19:39,6.0369873
2023-10-28 09:19:34,6.03881836
2023-10-28 09:19:29,6.03759766
2023-10-28 09:19:24,6.03942871
2023-10-28 09:19:19,6.040039
2023-10-28 09:19:14,6.03881836
2023-10-28 09:19:09,6.04064941
2023-10-28 09:19:04,6.03881836
2023-10-28 09:18:59,6.040039
2023-10-28 09:18:54,6.040039
2023-10-28 09:18:49,6.04064941
2023-10-28 09:18:44,6.04064941
2023-10-28 09:18:39,6.04248047
2023-10-28 09:18:34,6.040039
2023-10-28 09:18:29,6.03759766
2023-10-28 09:18:24,6.04126
2023-10-28 09:18:19,6.04187
2023-10-28 09:18:14,6.04126
2023-10-28 09:18:09,6.040039
2023-10-28 09:18:04,6.03942871
2023-10-28 09:17:59,6.040039
2023-10-28 09:17:54,6.040039
2023-10-28 09:17:49,6.0357666
2023-10-28 09:17:44,6.03881836
2023-10-28 09:17:39,6.0369873
2023-10-28 09:17:34,6.038208
2023-10-28 09:17:29,6.032715
2023-10-28 09:17:24,6.036377
2023-10-28 09:17:19,6.03515625
2023-10-28 09:17:14,6.0369873
2023-10-28 09:17:09,6.03393555
2023-10-28 09:17:04,6.034546
2023-10-28 09:16:59,6.03393555
2023-10-28 09:16:54,6.034546
2023-10-28 09:16:49,6.033325
2023-10-28 09:16:44,6.03515625
2023-10-28 09:16:39,6.036377
2023-10-28 09:16:34,6.034546
2023-10-28 09:16:29,6.03210449
2023-10-28 09:16:24,6.033325
2023-10-28 09:16:19,6.03393555
2023-10-28 09:16:14,6.03515625
2023-10-28 09:16:09,6.032715
2023-10-28 09:16:04,6.03393555
2023-10-28 09:15:59,6.03393555
2023-10-28 09:15:54,6.0357666
2023-10-28 09:15:49,6.03393555
2023-10-28 09:15:44,6.034546
2023-10-28 09:15:39,6.034546
2023-10-28 09:15:34,6.034546
2023-10-28 09:15:29,6.03515625
2023-10-28 09:15:24,6.0357666
2023-10-28 09:15:19,6.0357666
2023-10-28 09:15:14,6.0357666
2023-10-28 09:15:09,6.034546
2023-10-28 09:15:04,6.036377
2023-10-28 09:14:59,6.036377
2023-10-28 09:14:54,6.036377
2023-10-28 09:14:49,6.0357666
2023-10-28 09:14:44,6.0357666
2023-10-28 09:14:39,6.0357666
2023-10-28 09:14:34,6.036377
2023-10-28 09:14:29,6.036377
2023-10-28 09:14:24,6.0357666
2023-10-28 09:14:19,6.0369873
2023-10-28 09:14:14,6.036377
2023-10-28 09:14:09,6.03759766
2023-10-28 09:14:04,6.0369873
2023-10-28 09:13:59,6.0369873
2023-10-28 09:13:54,6.03759766
2023-10-28 09:13:49,6.03759766
2023-10-28 09:13:44,6.03759766
2023-10-28 09:13:39,6.03881836
2023-10-28 09:13:34,6.036377
2023-10-28 09:12:29,6.04187
2023-10-28 09:12:24,6.04126
2023-10-28 09:12:19,6.04126
2023-10-28 09:12:14,6.04064941
2023-10-28 09:12:09,6.04064941
2023-10-28 09:12:04,6.04064941
2023-10-28 09:11:59,6.04126
2023-10-28 09:11:54,6.04064941
2023-10-28 09:11:49,6.04064941
2023-10-28 09:11:44,6.03942871
2023-10-28 09:11:39,6.038208
2023-10-28 09:11:34,6.03881836
2023-10-28 09:11:29,6.034546
2023-10-28 09:11:24,6.03881836
2023-10-28 09:11:19,6.03942871
2023-10-28 09:11:14,6.038208
2023-10-28 09:11:09,6.0369873
2023-10-28 09:11:04,6.03881836
2023-10-28 09:10:59,6.03881836
2023-10-28 09:10:54,6.038208
2023-10-28 09:10:49,6.03759766
2023-10-28 09:10:44,6.038208
2023-10-28 09:10:39,6.038208
2023-10-28 09:10:34,6.03759766
2023-10-28 09:10:29,6.0357666
2023-10-28 09:10:24,6.03759766
2023-10-28 09:10:19,6.03759766
2023-10-28 09:10:14,6.0369873
2023-10-28 09:10:09,6.034546
2023-10-28 09:10:04,6.036377
2023-10-28 09:09:59,6.036377
2023-10-28 09:09:54,6.0369873
2023-10-28 09:09:49,6.03759766
2023-10-28 09:09:44,6.036377
2023-10-28 09:09:39,6.0357666
2023-10-28 09:09:34,6.03515625
2023-10-28 09:09:29,6.03393555
2023-10-28 09:09:24,6.034546
2023-10-28 09:09:19,6.0357666
2023-10-28 09:09:14,6.0357666
2023-10-28 09:09:09,6.03027344
2023-10-28 09:09:04,6.03393555
2023-10-28 09:08:59,6.03393555
2023-10-28 09:08:54,6.03393555
2023-10-28 09:08:49,6.033325
2023-10-28 09:08:44,6.034546
2023-10-28 09:08:39,6.03515625
2023-10-28 09:08:34,6.034546
2023-10-28 09:08:29,6.030884
2023-10-28 09:08:24,6.0357666
2023-10-28 09:08:19,6.036377
2023-10-28 09:08:14,6.0369873
2023-10-28 09:08:09,6.03393555
2023-10-28 09:08:04,6.03759766
2023-10-28 09:07:59,6.03759766
2023-10-28 09:07:54,6.03942871
2023-10-28 09:07:49,6.03759766
2023-10-28 09:07:44,6.040039
2023-10-28 09:07:39,6.03942871
2023-10-28 09:07:34,6.040039
2023-10-28 09:07:29,6.040039
2023-10-28 09:07:24,6.04064941
2023-10-28 09:07:19,6.040039
2023-10-28 09:07:14,6.040039
2023-10-28 09:07:09,6.03759766
2023-10-28 09:07:04,6.04187
2023-10-28 09:06:59,6.04064941
2023-10-28 09:06:54,6.04126
2023-10-28 09:06:49,6.03942871
2023-10-28 09:06:44,6.04126
2023-10-28 09:06:39,6.04187
2023-10-28 09:06:34,6.03759766
2023-10-28 09:06:29,6.040039
2023-10-28 09:06:24,6.04064941
2023-10-28 09:06:19,6.04126
2023-10-28 09:06:14,6.04126
2023-10-28 09:06:09,6.04064941
2023-10-28 09:06:04,6.040039
2023-10-28 09:05:59,6.03942871
2023-10-28 09:05:54,6.04064941
2023-10-28 09:05:49,6.040039
2023-10-28 09:05:44,6.040039
2023-10-28 09:05:39,6.04126
2023-10-28 09:05:34,6.04064941
2023-10-28 09:05:29,6.04064941
2023-10-28 09:05:24,6.04064941
2023-10-28 09:05:19,6.04187
2023-10-28 09:05:14,6.03942871
2023-10-28 09:05:09,6.04187
2023-10-28 09:05:04,6.04187
2023-10-28 09:04:59,6.04248047
2023-10-28 09:04:54,6.043091
2023-10-28 09:04:49,6.04126
2023-10-28 09:04:44,6.04126
2023-10-28 09:04:39,6.043091
2023-10-28 09:04:34,6.04126
2023-10-28 09:04:29,6.04187
2023-10-28 09:04:24,6.043091
2023-10-28 09:04:19,6.043701
2023-10-28 09:04:14,6.03881836
2023-10-28 09:04:09,6.04187
2023-10-28 09:04:04,6.04187
2023-10-28 09:03:59,6.04064941
2023-10-28 09:03:54,6.03942871
2023-10-28 09:03:49,6.038208
2023-10-28 09:03:44,6.03881836
2023-10-28 09:03:39,6.038208
2023-10-28 09:03:34,6.034546
2023-10-28 09:03:29,6.0357666
2023-10-28 09:03:24,6.03393555
2023-10-28 09:03:19,6.03515625
2023-10-28 09:03:14,6.03393555
2023-10-28 09:03:09,6.03515625
2023-10-28 09:03:04,6.034546
2023-10-28 09:02:59,6.034546
2023-10-28 09:02:54,6.0357666
2023-10-28 09:02:49,6.034546
2023-10-28 09:02:44,6.0357666
2023-10-28 09:02:39,6.036377
2023-10-28 09:02:34,6.0357666
2023-10-28 09:02:29,6.0357666
2023-10-28 09:02:24,6.0357666
2023-10-28 09:02:19,6.03759766
2023-10-28 09:02:14,6.036377
2023-10-28 09:02:09,6.033325
2023-10-28 09:02:04,6.03759766
2023-10-28 09:01:59,6.03759766
2023-10-28 09:01:54,6.038208
2023-10-28 09:01:49,6.0369873
2023-10-28 09:01:44,6.03881836
2023-10-28 09:01:39,6.03759766
2023-10-28 09:01:34,6.03759766
2023-10-28 09:01:29,6.0369873
2023-10-28 09:01:24,6.03759766
2023-10-28 09:01:19,6.03759766
2023-10-28 09:01:14,6.03759766
2023-10-28 09:01:09,6.036377
2023-10-28 09:01:04,6.03759766
2023-10-28 09:00:59,6.03881836
2023-10-28 09:00:54,6.0369873
2023-10-28 09:00:49,6.036377
2023-10-28 09:00:44,6.038208
2023-10-28 09:00:39,6.03759766
2023-10-28 09:00:34,6.0369873
2023-10-28 09:00:29,6.038208
2023-10-28 09:00:24,6.038208
2023-10-28 09:00:19,6.03881836
2023-10-28 09:00:14,6.038208
2023-10-28 09:00:09,6.038208
2023-10-28 09:00:04,6.03881836
2023-10-28 08:59:59,6.03881836
2023-10-28 08:59:54,6.038208
2023-10-28 08:59:49,6.040039
2023-10-28 08:59:44,6.040039
2023-10-28 08:59:39,6.03942871
2023-10-28 08:59:33,6.03942871
2023-10-28 08:59:28,6.04126
2023-10-28 08:59:23,6.04126
2023-10-28 08:59:18,6.04187
2023-10-28 08:59:13,6.04126
2023-10-28 08:59:08,6.04187
2023-10-28 08:59:03,6.04248047
2023-10-28 08:58:58,6.04248047
2023-10-28 08:58:53,6.04064941
2023-10-28 08:58:48,6.03942871
2023-10-28 08:58:43,6.04248047
2023-10-28 08:58:38,6.043091
2023-10-28 08:58:33,6.043091
2023-10-28 08:58:28,6.04248047
2023-10-28 08:58:23,6.043091
2023-10-28 08:58:18,6.04431152
2023-10-28 08:58:13,6.043701
2023-10-28 08:58:08,6.04431152
2023-10-28 08:58:03,6.043091
2023-10-28 08:57:58,6.043701
2023-10-28 08:57:53,6.04187
2023-10-28 08:57:48,6.04187
2023-10-28 08:57:43,6.043091
2023-10-28 08:57:38,6.04187
2023-10-28 08:57:33,6.04126
2023-10-28 08:57:28,6.03942871
2023-10-28 08:57:23,6.04187
2023-10-28 08:57:18,6.04126
2023-10-28 08:57:13,6.0369873
2023-10-28 08:57:08,6.04064941
2023-10-28 08:57:03,6.03942871
2023-10-28 08:56:58,6.03942871
2023-10-28 08:56:53,6.03759766
2023-10-28 08:56:48,6.03881836
2023-10-28 08:56:43,6.038208
2023-10-28 08:56:38,6.038208
2023-10-28 08:56:33,6.03881836
2023-10-28 08:56:28,6.03759766
2023-10-28 08:56:23,6.03881836
2023-10-28 08:56:18,6.03759766
2023-10-28 08:56:13,6.0357666
2023-10-28 08:56:08,6.038208
2023-10-28 08:56:03,6.03759766
2023-10-28 08:55:58,6.03759766
2023-10-28 08:55:53,6.0357666
2023-10-28 08:55:48,6.03515625
2023-10-28 08:55:43,6.0369873
2023-10-28 08:55:38,6.03515625
2023-10-28 08:55:33,6.0357666
2023-10-28 08:55:28,6.03515625
2023-10-28 08:55:23,6.03393555
2023-10-28 08:55:18,6.034546
2023-10-28 08:55:13,6.034546
2023-10-28 08:55:08,6.03393555
2023-10-28 08:55:03,6.03393555
2023-10-28 08:54:58,6.03515625
2023-10-28 08:54:53,6.03210449
2023-10-28 08:54:48,6.033325
2023-10-28 08:54:43,6.03393555
2023-10-28 08:54:38,6.03515625
2023-10-28 08:54:33,6.034546
2023-10-28 08:54:28,6.034546
2023-10-28 08:54:23,6.034546
2023-10-28 08:54:18,6.03515625
2023-10-28 08:54:13,6.03210449
2023-10-28 08:54:08,6.036377
2023-10-28 08:54:03,6.036377
2023-10-28 08:53:58,6.03759766
2023-10-28 08:53:53,6.03393555
2023-10-28 08:53:48,6.038208
2023-10-28 08:53:43,6.0369873
2023-10-28 08:53:38,6.036377
2023-10-28 08:53:33,6.036377
2023-10-28 08:53:28,6.036377
2023-10-28 08:53:23,6.0369873
2023-10-28 08:53:18,6.03881836
2023-10-28 08:53:13,6.038208
2023-10-28 08:53:08,6.038208
2023-10-28 08:53:03,6.03881836
2023-10-28 08:52:58,6.040039
2023-10-28 08:52:53,6.0369873
2023-10-28 08:52:48,6.03881836
2023-10-28 08:52:43,6.03942871
2023-10-28 08:52:38,6.03942871
2023-10-28 08:52:33,6.038208
2023-10-28 08:52:28,6.03759766
2023-10-28 08:52:23,6.038208
2023-10-28 08:52:18,6.040039
2023-10-28 08:52:13,6.03881836
2023-10-28 08:52:08,6.03881836
2023-10-28 08:52:03,6.03881836
2023-10-28 08:51:58,6.03942871
2023-10-28 08:51:53,6.03942871
2023-10-28 08:51:48,6.04064941
2023-10-28 08:51:43,6.040039
2023-10-28 08:51:38,6.03942871
2023-10-28 08:51:33,6.040039
2023-10-28 08:51:28,6.04126
2023-10-28 08:51:23,6.04248047
2023-10-28 08:51:18,6.043091
2023-10-28 08:51:13,6.04187
2023-10-28 08:51:08,6.043091
2023-10-28 08:51:03,6.04248047
2023-10-28 08:50:58,6.043701
2023-10-28 08:50:53,6.04248047
2023-10-28 08:50:48,6.04126
2023-10-28 08:50:43,6.04248047
2023-10-28 08:50:38,6.04187
2023-10-28 08:50:33,6.04126
2023-10-28 08:50:28,6.04126
2023-10-28 08:50:23,6.04126
2023-10-28 08:50:18,6.04126
2023-10-28 08:50:13,6.040039
2023-10-28 08:50:08,6.040039
2023-10-28 08:50:03,6.04064941
2023-10-28 08:49:58,6.03759766
2023-10-28 08:49:53,6.03881836
2023-10-28 08:49:48,6.04187
2023-10-28 08:49:43,6.03881836
2023-10-28 08:49:38,6.03759766
2023-10-28 08:49:33,6.03942871
2023-10-28 08:49:28,6.03881836
2023-10-28 08:49:23,6.0369873
2023-10-28 08:49:18,6.036377
2023-10-28 08:49:13,6.0357666
2023-10-28 08:49:08,6.03515625
2023-10-28 08:49:03,6.034546
2023-10-28 08:48:58,6.031494
2023-10-28 08:48:53,6.03515625
2023-10-28 08:48:48,6.034546
2023-10-28 08:48:43,6.034546
2023-10-28 08:48:38,6.033325
2023-10-28 08:48:33,6.03393555
2023-10-28 08:48:28,6.033325
2023-10-28 08:48:23,6.034546
2023-10-28 08:48:18,6.033325
2023-10-28 08:48:13,6.034546
2023-10-28 08:48:08,6.03393555
2023-10-28 08:48:03,6.034546
2023-10-28 08:47:58,6.031494
2023-10-28 08:47:53,6.0357666
2023-10-28 08:47:48,6.03515625
2023-10-28 08:47:43,6.036377
2023-10-28 08:47:38,6.032715
2023-10-28 08:47:33,6.0357666
2023-10-28 08:47:28,6.0357666
2023-10-28 08:47:23,6.03515625
2023-10-28 08:47:18,6.03515625
2023-10-28 08:47:13,6.0369873
2023-10-28 08:47:08,6.0369873
2023-10-28 08:47:03,6.03881836
2023-10-28 08:46:58,6.038208
2023-10-28 08:46:53,6.038208
2023-10-28 08:46:48,6.03759766
2023-10-28 08:46:43,6.03881836
2023-10-28 08:46:38,6.0357666
2023-10-28 08:46:33,6.03881836
2023-10-28 08:46:28,6.03942871
2023-10-28 08:46:23,6.038208
2023-10-28 08:46:18,6.03881836
2023-10-28 08:46:13,6.0369873
2023-10-28 08:46:08,6.03881836
2023-10-28 08:46:03,6.03881836
2023-10-28 08:45:58,6.03942871
2023-10-28 08:45:53,6.0369873
2023-10-28 08:45:48,6.03942871
2023-10-28 08:45:43,6.038208
2023-10-28 08:45:38,6.038208
2023-10-28 08:45:33,6.0357666
2023-10-28 08:45:28,6.040039
2023-10-28 08:45:23,6.040039
2023-10-28 08:45:18,6.040039
2023-10-28 08:45:13,6.03881836
2023-10-28 08:45:08,6.040039
2023-10-28 08:45:03,6.03942871
2023-10-28 08:44:58,6.040039
2023-10-28 08:44:53,6.0357666
2023-10-28 08:44:48,6.03942871
2023-10-28 08:44:43,6.040039
2023-10-28 08:44:38,6.038208
2023-10-28 08:44:33,6.034546
2023-10-28 08:44:28,6.03759766
2023-10-28 08:44:23,6.0369873
2023-10-28 08:44:18,6.03759766
2023-10-28 08:44:13,6.0357666
2023-10-28 08:44:08,6.036377
2023-10-28 08:44:03,6.036377
2023-10-28 08:43:58,6.036377
2023-10-28 08:43:53,6.0357666
2023-10-28 08:43:48,6.036377
2023-10-28 08:43:43,6.0357666
2023-10-28 08:43:38,6.03515625
2023-10-28 08:43:33,6.03210449
2023-10-28 08:43:28,6.03515625
2023-10-28 08:43:23,6.03393555
2023-10-28 08:43:18,6.03393555
2023-10-28 08:43:13,6.033325
2023-10-28 08:43:08,6.034546
2023-10-28 08:43:03,6.03393555
2023-10-28 08:42:58,6.031494
2023-10-28 08:42:53,6.034546
2023-10-28 08:42:48,6.0357666
2023-10-28 08:42:43,6.034546
2023-10-28 08:42:38,6.03515625
2023-10-28 08:42:33,6.034546
2023-10-28 08:42:28,6.03515625
2023-10-28 08:42:23,6.034546
2023-10-28 08:42:18,6.03393555
2023-10-28 08:42:13,6.03393555
2023-10-28 08:42:08,6.03515625
2023-10-28 08:42:03,6.033325
2023-10-28 08:41:58,6.03210449
2023-10-28 08:41:53,6.033325
2023-10-28 08:41:48,6.034546
2023-10-28 08:41:43,6.032715
2023-10-28 08:41:38,6.029663
2023-10-28 08:41:33,6.032715
2023-10-28 08:41:28,6.033325
2023-10-28 08:41:23,6.032715
2023-10-28 08:41:18,6.032715
2023-10-28 08:41:13,6.032715
2023-10-28 08:41:08,6.032715
2023-10-28 08:41:03,6.03210449
2023-10-28 08:40:58,6.031494
2023-10-28 08:40:53,6.031494
2023-10-28 08:40:48,6.031494
2023-10-28 08:40:43,6.03027344
2023-10-28 08:40:38,6.02722168
2023-10-28 08:40:33,6.02905273
2023-10-28 08:40:28,6.030884
2023-10-28 08:40:23,6.03210449
2023-10-28 08:40:18,6.03027344
2023-10-28 08:40:13,6.03027344
2023-10-28 08:40:08,6.03027344
2023-10-28 08:40:03,6.030884
2023-10-28 08:39:58,6.02722168
2023-10-28 08:39:53,6.030884
2023-10-28 08:39:48,6.032715
2023-10-28 08:39:43,6.032715
2023-10-28 08:39:38,6.03027344
2023-10-28 08:39:33,6.03393555
2023-10-28 08:39:28,6.03515625
2023-10-28 08:39:23,6.036377
2023-10-28 08:39:18,6.036377
2023-10-28 08:39:13,6.036377
2023-10-28 08:39:08,6.03759766
2023-10-28 08:39:03,6.03759766
2023-10-28 08:38:58,6.038208
2023-10-28 08:38:53,6.03942871
2023-10-28 08:38:48,6.03881836
2023-10-28 08:38:43,6.03942871
2023-10-28 08:38:38,6.038208
2023-10-28 08:38:33,6.04126
2023-10-28 08:38:28,6.04187
2023-10-28 08:38:23,6.04248047
2023-10-28 08:38:18,6.03942871
2023-10-28 08:38:13,6.04187
2023-10-28 08:38:08,6.04187
2023-10-28 08:38:03,6.04187
2023-10-28 08:36:58,6.0369873
2023-10-28 08:36:53,6.0357666
2023-10-28 08:36:48,6.0369873
2023-10-28 08:36:43,6.038208
2023-10-28 08:36:38,6.0357666
2023-10-28 08:36:33,6.0357666
2023-10-28 08:36:28,6.0357666
2023-10-28 08:36:23,6.03515625
2023-10-28 08:36:18,6.03515625
2023-10-28 08:36:13,6.0369873
2023-10-28 08:36:08,6.036377
2023-10-28 08:36:03,6.03515625
2023-10-28 08:35:58,6.0357666
2023-10-28 08:35:53,6.03759766
2023-10-28 08:35:48,6.0357666
2023-10-28 08:35:43,6.0369873
2023-10-28 08:35:38,6.036377
2023-10-28 08:35:33,6.0369873
2023-10-28 08:35:28,6.03759766
2023-10-28 08:35:23,6.036377
2023-10-28 08:35:18,6.036377
2023-10-28 08:35:13,6.0357666
2023-10-28 08:35:08,6.03759766
2023-10-28 08:35:03,6.036377
2023-10-28 08:34:58,6.036377
2023-10-28 08:34:53,6.03759766
2023-10-28 08:34:48,6.03759766
2023-10-28 08:34:43,6.03759766
2023-10-28 08:34:38,6.036377
2023-10-28 08:34:33,6.036377
2023-10-28 08:34:28,6.036377
2023-10-28 08:34:23,6.0357666
2023-10-28 08:34:18,6.036377
2023-10-28 08:34:13,6.0369873
2023-10-28 08:34:08,6.036377
2023-10-28 08:34:03,6.03759766
2023-10-28 08:33:58,6.03515625
2023-10-28 08:33:53,6.036377
2023-10-28 08:33:48,6.036377
2023-10-28 08:33:43,6.036377
2023-10-28 08:33:38,6.03393555
2023-10-28 08:33:33,6.0357666
2023-10-28 08:33:28,6.03759766
2023-10-28 08:33:23,6.036377
2023-10-28 08:33:18,6.036377
2023-10-28 08:33:13,6.0357666
2023-10-28 08:33:08,6.038208
2023-10-28 08:33:03,6.038208
2023-10-28 08:32:58,6.03881836
2023-10-28 08:32:53,6.038208
2023-10-28 08:32:48,6.03942871
2023-10-28 08:32:43,6.03942871
2023-10-28 08:32:38,6.036377
2023-10-28 08:32:33,6.04064941
2023-10-28 08:32:28,6.04064941
2023-10-28 08:32:23,6.04187
2023-10-28 08:32:18,6.0369873
2023-10-28 08:32:13,6.04126
2023-10-28 08:32:08,6.04064941
2023-10-28 08:32:03,6.040039
2023-10-28 08:31:58,6.04064941
2023-10-28 08:31:53,6.04064941
2023-10-28 08:31:48,6.040039
2023-10-28 08:31:43,6.040039
2023-10-28 08:31:38,6.04064941
2023-10-28 08:31:33,6.03881836
2023-10-28 08:31:28,6.03881836
2023-10-28 08:31:23,6.038208
2023-10-28 08:31:18,6.034546
2023-10-28 08:31:13,6.038208
2023-10-28 08:31:08,6.038208
2023-10-28 08:31:03,6.03759766
2023-10-28 08:30:58,6.038208
2023-10-28 08:30:53,6.0369873
2023-10-28 08:30:48,6.038208
2023-10-28 08:30:43,6.0369873
2023-10-28 08:30:38,6.032715
2023-10-28 08:30:33,6.03759766
2023-10-28 08:30:28,6.036377
2023-10-28 08:30:23,6.0369873
2023-10-28 08:30:18,6.03393555
2023-10-28 08:30:13,6.038208
2023-10-28 08:30:08,6.03881836
2023-10-28 08:30:03,6.03942871
2023-10-28 08:29:58,6.03759766
2023-10-28 08:29:53,6.038208
2023-10-28 08:29:48,6.038208
2023-10-28 08:29:43,6.03881836
2023-10-28 08:29:38,6.03942871
2023-10-28 08:29:33,6.03881836
2023-10-28 08:29:28,6.04064941
2023-10-28 08:29:23,6.03881836
2023-10-28 08:29:18,6.036377
2023-10-28 08:29:13,6.03942871
2023-10-28 08:29:08,6.03881836
2023-10-28 08:29:03,6.03881836
2023-10-28 08:28:58,6.0357666
2023-10-28 08:28:53,6.038208
2023-10-28 08:28:48,6.038208
2023-10-28 08:28:43,6.03515625
2023-10-28 08:28:38,6.0357666
2023-10-28 08:28:33,6.0357666
2023-10-28 08:28:28,6.0369873
2023-10-28 08:28:23,6.036377
2023-10-28 08:28:18,6.0369873
2023-10-28 08:28:13,6.03759766
2023-10-28 08:28:08,6.036377
2023-10-28 08:28:03,6.03759766
2023-10-28 08:27:58,6.038208
2023-10-28 08:27:53,6.03759766
2023-10-28 08:27:48,6.038208
2023-10-28 08:27:43,6.0369873
2023-10-28 08:27:38,6.03759766
2023-10-28 08:27:33,6.03759766
2023-10-28 08:27:28,6.038208
2023-10-28 08:27:23,6.03393555
2023-10-28 08:27:18,6.0369873
2023-10-28 08:27:13,6.03759766
2023-10-28 08:27:08,6.0369873
2023-10-28 08:27:03,6.038208
2023-10-28 08:26:58,6.0369873
2023-10-28 08:26:53,6.0369873
2023-10-28 08:26:48,6.0369873
2023-10-28 08:26:43,6.03759766
2023-10-28 08:26:38,6.0357666
2023-10-28 08:26:33,6.0369873
2023-10-28 08:26:28,6.0369873
2023-10-28 08:26:23,6.03393555
2023-10-28 08:26:18,6.0369873
2023-10-28 08:26:13,6.0357666
2023-10-28 08:26:08,6.03759766
2023-10-28 08:26:03,6.036377
2023-10-28 08:25:58,6.03759766
2023-10-28 08:25:53,6.038208
2023-10-28 08:25:48,6.038208
2023-10-28 08:25:43,6.036377
2023-10-28 08:25:38,6.038208
2023-10-28 08:25:33,6.03942871
2023-10-28 08:25:28,6.03942871
2023-10-28 08:25:23,6.03881836
2023-10-28 08:25:18,6.04126
2023-10-28 08:25:13,6.040039
2023-10-28 08:25:08,6.040039
2023-10-28 08:25:03,6.03942871
2023-10-28 08:24:58,6.040039
2023-10-28 08:24:53,6.03881836
2023-10-28 08:24:48,6.03942871
2023-10-28 08:24:43,6.03942871
2023-10-28 08:24:38,6.04064941
2023-10-28 08:24:33,6.038208
2023-10-28 08:24:28,6.03942871
2023-10-28 08:24:23,6.0357666
2023-10-28 08:24:18,6.038208
2023-10-28 08:24:13,6.03942871
2023-10-28 08:24:08,6.0369873
2023-10-28 08:24:03,6.034546
2023-10-28 08:23:58,6.036377
2023-10-28 08:23:53,6.0369873
2023-10-28 08:23:48,6.03759766
2023-10-28 08:23:43,6.03759766
2023-10-28 08:23:38,6.036377
2023-10-28 08:23:33,6.036377
2023-10-28 08:23:28,6.036377
2023-10-28 08:23:23,6.036377
2023-10-28 08:23:18,6.036377
2023-10-28 08:23:13,6.0369873
2023-10-28 08:23:08,6.036377
2023-10-28 08:23:03,6.03515625
2023-10-28 08:22:58,6.038208
2023-10-28 08:22:53,6.03759766
2023-10-28 08:22:48,6.038208
2023-10-28 08:22:43,6.0369873
2023-10-28 08:22:38,6.03759766
2023-10-28 08:22:33,6.03759766
2023-10-28 08:22:28,6.03759766
2023-10-28 08:22:23,6.036377
2023-10-28 08:22:18,6.036377
2023-10-28 08:22:13,6.03759766
2023-10-28 08:22:08,6.03759766
2023-10-28 08:22:03,6.0369873
2023-10-28 08:21:58,6.0369873
2023-10-28 08:21:53,6.036377
2023-10-28 08:21:48,6.0357666
2023-10-28 08:21:43,6.03515625
2023-10-28 08:21:38,6.034546
2023-10-28 08:21:33,6.034546
2023-10-28 08:21:28,6.0369873
2023-10-28 08:21:23,6.03393555
2023-10-28 08:21:18,6.03515625
2023-10-28 08:21:13,6.0357666
2023-10-28 08:21:08,6.0357666
2023-10-28 08:21:03,6.034546
2023-10-28 08:20:58,6.036377
2023-10-28 08:20:53,6.034546
2023-10-28 08:20:48,6.0369873
2023-10-28 08:20:43,6.03515625
2023-10-28 08:20:38,6.03759766
2023-10-28 08:20:33,6.036377
2023-10-28 08:20:28,6.036377
2023-10-28 08:20:23,6.03759766
2023-10-28 08:20:18,6.03759766
2023-10-28 08:20:13,6.038208
2023-10-28 08:20:08,6.03759766
2023-10-28 08:20:03,6.036377
2023-10-28 08:19:58,6.038208
2023-10-28 08:19:53,6.038208
2023-10-28 08:19:48,6.038208
2023-10-28 08:19:43,6.03881836
2023-10-28 08:19:38,6.038208
2023-10-28 08:19:33,6.038208
2023-10-28 08:19:28,6.0369873
2023-10-28 08:19:23,6.036377
2023-10-28 08:19:18,6.03759766
2023-10-28 08:19:13,6.03759766
2023-10-28 08:19:08,6.03759766
2023-10-28 08:19:03,6.03881836
2023-10-28 08:18:58,6.038208
2023-10-28 08:18:53,6.040039
2023-10-28 08:18:48,6.03942871
2023-10-28 08:18:43,6.040039
2023-10-28 08:18:38,6.03881836
2023-10-28 08:18:33,6.03942871
2023-10-28 08:18:28,6.03881836
2023-10-28 08:18:23,6.036377
2023-10-28 08:18:18,6.03942871
2023-10-28 08:18:13,6.03942871
2023-10-28 08:18:08,6.03881836
